"NOM_ENT","NOM_MUN","CVEGEO","POB_TOT_2020","esp"
"Oaxaca","Santa Magdalena Jicotlán",20047,95,TRUE
"Oaxaca","Santa María Apazco",20395,1783,FALSE
"Oaxaca","Santa María Camotlán",20400,1683,FALSE
"Oaxaca","Santa María Chachoápam",20404,769,FALSE
"Oaxaca","Santa María del Rosario",20408,514,FALSE
"Oaxaca","Santa María Nativitas",20422,623,TRUE
"Oaxaca","Santa María Nduayaco",20423,509,FALSE
"Oaxaca","Santa María Tataltepec",20430,386,FALSE
"Oaxaca","Santa María Yolotepec",20444,426,TRUE
"Oaxaca","Santa María Yosoyúa",20445,1699,FALSE
"Oaxaca","Santa María Yucuhiti",20446,6475,TRUE
"Oaxaca","Santiago Apoala",20451,928,FALSE
"Oaxaca","Santiago Ayuquililla",20455,2803,FALSE
"Oaxaca","Santiago Cacaloxtepec",20456,1674,FALSE
"Oaxaca","Santiago Chazumba",20459,4627,FALSE
"Oaxaca","Santiago del Río",20461,560,TRUE
"Oaxaca","Santiago Huajolotitlán",20462,4321,FALSE
"Oaxaca","Santiago Huauclilla",20463,545,FALSE
"Oaxaca","Santiago Ihuitlán Plumas",20464,373,FALSE
"Oaxaca","Santiago Juxtlahuaca",20469,37344,FALSE
"Oaxaca","Santiago Miltepec",20476,425,FALSE
"Oaxaca","Santiago Nejapilla",20479,211,FALSE
"Oaxaca","Santiago Nundiche",20480,945,FALSE
"Oaxaca","Santiago Nuyoó",20481,1805,TRUE
"Oaxaca","Santiago Tamazola",20484,4623,TRUE
"Oaxaca","Santiago Tepetlapa",20488,127,FALSE
"Oaxaca","Santiago Tilantongo",20492,3014,FALSE
"Oaxaca","Santiago Tillo",20493,562,TRUE
"Oaxaca","Santiago Yolomécatl",20499,2211,FALSE
"Oaxaca","Santiago Yosondúa",20500,8672,FALSE
"Oaxaca","Santiago Yucuyachi",20501,946,TRUE
"Oaxaca","Santo Domingo Ixcatlán",20510,685,FALSE
"Oaxaca","Santo Domingo Nuxaá",20511,3343,FALSE
"Oaxaca","Santo Domingo Tlatayápam",20518,142,FALSE
"Oaxaca","Santo Domingo Tonalá",20520,7210,FALSE
"Oaxaca","Santo Domingo Tonaltepec",20521,251,TRUE
"Oaxaca","Santo Domingo Yanhuitlán",20523,1618,FALSE
"Oaxaca","Santo Domingo Yodohino",20524,312,FALSE
"Oaxaca","Santo Tomás Ocotepec",20532,3927,FALSE
"Oaxaca","Santos Reyes Tepejillo",20528,1023,FALSE
"Oaxaca","Santos Reyes Yucuná",20529,1352,TRUE
"Oaxaca","Silacayoápam",20537,6872,TRUE
"Oaxaca","Teotongo",20547,986,FALSE
"Oaxaca","Tepelmeme Villa de Morelos",20548,1700,FALSE
"Oaxaca","Tlacotepec Plumas",20552,466,TRUE
"Oaxaca","Villa de Chilapa de Díaz",20405,2213,FALSE
"Oaxaca","Villa de Tamazulápam del Progreso",20540,8024,FALSE
"Oaxaca","Villa Tejúpam de la Unión",20486,2557,FALSE
"Oaxaca","Villa Tezoatlán de Segura y Luna",20549,11399,FALSE
"Oaxaca","Yutanduchi de Guerrero",20564,1200,FALSE
"Oaxaca","Zapotitlán Lagunas",20567,3268,FALSE
"Oaxaca","Zapotitlán Palmas",20568,1494,FALSE
"Oaxaca","Acatlán de Pérez Figueroa",20002,47616,FALSE
"Oaxaca","Ayotzintepec",20009,7452,TRUE
"Oaxaca","Cosolapa",20021,16254,FALSE
"Oaxaca","Loma Bonita",20044,44584,FALSE
"Oaxaca","San Felipe Jalapa de Díaz",20134,29048,FALSE
"Oaxaca","San Felipe Usila",20136,12029,FALSE
"Oaxaca","San José Chiltepec",20166,12573,FALSE
"Oaxaca","San José Independencia",20169,3825,FALSE
"Oaxaca","San Juan Bautista Tuxtepec",20184,170588,FALSE
"Oaxaca","San Juan Bautista Valle Nacional",20559,23370,FALSE
"Oaxaca","San Juan Comaltepec",20189,2937,TRUE
"Oaxaca","San Juan Lalana",20205,17579,TRUE
"Oaxaca","San Juan Petlapa",20212,3041,TRUE
"Oaxaca","San Lucas Ojitlán",20232,21069,FALSE
"Oaxaca","San Miguel Soyaltepec",20278,40476,FALSE
"Oaxaca","San Pedro Ixcatlán",20309,11804,FALSE
"Oaxaca","Santa María Jacatepec",20417,9625,FALSE
"Oaxaca","Santiago Choápam",20460,5338,TRUE
"Oaxaca","Santiago Jocotepec",20468,14474,FALSE
"Oaxaca","Santiago Yaveo",20498,7104,FALSE
"Oaxaca","Abejones",20001,1033,FALSE
"Oaxaca","Asunción Cacalotepec",20003,2176,FALSE
"Oaxaca","Capulálpam de Méndez",20247,1622,TRUE
"Oaxaca","Guelatao de Juárez",20035,570,FALSE
"Oaxaca","Ixtlán de Juárez",20042,8521,TRUE
"Oaxaca","Mixistlán de la Reforma",20060,2713,TRUE
"Oaxaca","Natividad",20062,626,FALSE
"Oaxaca","Nuevo Zoquiápam",20504,1687,FALSE
"Oaxaca","San Andrés Solaga",20097,1779,TRUE
"Oaxaca","San Andrés Yaá",20100,462,TRUE
"Oaxaca","San Baltazar Yatzachi el Bajo",20114,678,TRUE
"Oaxaca","San Bartolomé Zoogocho",20120,316,TRUE
"Oaxaca","San Cristóbal Lachirioag",20128,1300,TRUE
"Oaxaca","San Francisco Cajonos",20138,446,TRUE
"Oaxaca","San Ildefonso Villa Alta",20156,3537,TRUE
"Oaxaca","San Juan Atepec",20173,1540,TRUE
"Oaxaca","San Juan Chicomezúchil",20191,344,TRUE
"Oaxaca","San Juan Cotzocón",20190,24519,FALSE
"Oaxaca","San Juan Evangelista Analco",20196,435,TRUE
"Oaxaca","San Juan Juquila Vijanos",20201,2022,TRUE
"Oaxaca","San Juan Mazatlán",20207,19226,FALSE
"Oaxaca","San Juan Quiotepec",20214,2135,FALSE
"Oaxaca","San Juan Tabaá",20216,1381,TRUE
"Oaxaca","San Juan Yaeé",20222,1562,TRUE
"Oaxaca","San Juan Yatzona",20223,483,TRUE
"Oaxaca","San Lucas Camotlán",20231,3131,TRUE
"Oaxaca","San Mateo Cajonos",20246,648,TRUE
"Oaxaca","San Melchor Betaza",20257,1068,TRUE
"Oaxaca","San Miguel Aloápam",20260,2291,FALSE
"Oaxaca","San Miguel Amatlán",20262,1021,TRUE
"Oaxaca","San Miguel del Río",20267,277,TRUE
"Oaxaca","San Miguel Quetzaltepec",20275,8512,FALSE
"Oaxaca","San Miguel Yotao",20288,625,TRUE
"Oaxaca","San Pablo Macuiltianguis",20296,925,TRUE
"Oaxaca","San Pablo Yaganiza",20299,1110,TRUE
"Oaxaca","San Pedro Cajonos",20303,1140,FALSE
"Oaxaca","San Pedro Ocotepec",20323,2203,TRUE
"Oaxaca","San Pedro y San Pablo Ayutla",20337,5406,FALSE
"Oaxaca","San Pedro Yaneri",20335,960,FALSE
"Oaxaca","San Pedro Yólox",20336,1819,TRUE
"Oaxaca","Santa Ana Yareni",20359,923,TRUE
"Oaxaca","Santa Catarina Ixtepeji",20363,2719,FALSE
"Oaxaca","Santa Catarina Lachatao",20365,1140,TRUE
"Oaxaca","Santa María Alotepec",20394,2898,FALSE
"Oaxaca","Santa María Jaltianguis",20419,537,TRUE
"Oaxaca","Santa María Temaxcalapa",20432,957,TRUE
"Oaxaca","Santa María Tepantlali",20435,3902,FALSE
"Oaxaca","Santa María Tlahuitoltepec",20437,9632,FALSE
"Oaxaca","Santa María Yalina",20442,288,TRUE
"Oaxaca","Santa María Yavesía",20443,510,TRUE
"Oaxaca","Santiago Atitlán",20454,3128,FALSE
"Oaxaca","Santiago Camotlán",20457,3279,TRUE
"Oaxaca","Santiago Comaltepec",20458,990,TRUE
"Oaxaca","Santiago Ixcuintepec",20465,1675,FALSE
"Oaxaca","Santiago Lalopa",20471,517,TRUE
"Oaxaca","Santiago Laxopa",20473,1357,TRUE
"Oaxaca","Santiago Xiacuí",20496,2153,TRUE
"Oaxaca","Santiago Zacatepec",20502,5472,FALSE
"Oaxaca","Santiago Zoochila",20503,402,TRUE
"Oaxaca","Santo Domingo Roayaga",20514,1058,TRUE
"Oaxaca","Santo Domingo Tepuxtepec",20517,5871,FALSE
"Oaxaca","Santo Domingo Xagacía",20522,1203,TRUE
"Oaxaca","Tamazulápam del Espíritu Santo",20031,7677,FALSE
"Oaxaca","Tanetze de Zaragoza",20541,1702,TRUE
"Oaxaca","Teococuilco de Marcos Pérez",20544,981,FALSE
"Oaxaca","Totontepec Villa de Morelos",20554,5577,TRUE
"Oaxaca","Villa Hidalgo",20038,2021,TRUE
"Oaxaca","Villa Talea de Castro",20280,2368,TRUE
"Oaxaca","Asunción Tlacolulita",20008,804,TRUE
"Oaxaca","Constancia del Rosario",20020,4086,FALSE
"Oaxaca","La Reforma",20076,3324,FALSE
"Oaxaca","Mesones Hidalgo",20037,4554,FALSE
"Oaxaca","Miahuatlán de Porfirio Díaz",20059,45679,FALSE
"Oaxaca","Monjas",20061,2846,FALSE
"Oaxaca","Nejapa de Madero",20064,7729,TRUE
"Oaxaca","Putla Villa de Guerrero",20073,34568,FALSE
"Oaxaca","San Andrés Cabecera Nueva",20088,2867,TRUE
"Oaxaca","San Andrés Paxtlán",20095,4502,FALSE
"Oaxaca","San Bartolo Yautepec",20122,678,TRUE
"Oaxaca","San Carlos Yautepec",20125,12562,TRUE
"Oaxaca","San Cristóbal Amatlán",20126,5419,TRUE
"Oaxaca","San Francisco Cahuacuá",20137,3509,TRUE
"Oaxaca","San Francisco Logueche",20146,3026,TRUE
"Oaxaca","San Francisco Ozolotepec",20148,1973,TRUE
"Oaxaca","San Francisco Sola",20149,1773,TRUE
"Oaxaca","San Ildefonso Amatlán",20154,2575,TRUE
"Oaxaca","San Ildefonso Sola",20155,1007,TRUE
"Oaxaca","San Jacinto Tlacotepec",20158,2260,TRUE
"Oaxaca","San Jerónimo Coatlán",20159,5501,FALSE
"Oaxaca","San José del Peñasco",20167,2205,TRUE
"Oaxaca","San José Lachiguiri",20170,3620,TRUE
"Oaxaca","San Juan Juquila Mixes",20200,3973,FALSE
"Oaxaca","San Juan Lajarcia",20204,673,TRUE
"Oaxaca","San Juan Mixtepec Distrito 26",20209,701,TRUE
"Oaxaca","San Juan Ozolotepec",20211,2780,TRUE
"Oaxaca","San Lorenzo Texmelúcan",20229,8520,TRUE
"Oaxaca","San Luis Amatlán",20235,3777,TRUE
"Oaxaca","San Marcial Ozolotepec",20236,1558,TRUE
"Oaxaca","San Mateo Río Hondo",20254,3252,FALSE
"Oaxaca","San Mateo Yucutindoo",20566,3159,FALSE
"Oaxaca","San Miguel Coatlán",20263,3416,FALSE
"Oaxaca","San Miguel Suchixtepec",20279,2833,FALSE
"Oaxaca","San Nicolás",20289,1191,FALSE
"Oaxaca","San Pablo Coatlán",20291,4369,TRUE
"Oaxaca","San Pedro Amuzgos",20300,7006,TRUE
"Oaxaca","San Pedro Mártir Quiechapa",20316,727,TRUE
"Oaxaca","San Pedro Mixtepec Distrito 26",20319,1110,TRUE
"Oaxaca","San Sebastián Coatlán",20344,2802,FALSE
"Oaxaca","San Sebastián Río Hondo",20347,3783,FALSE
"Oaxaca","San Simón Almolongas",20351,2866,FALSE
"Oaxaca","San Vicente Lachixío",20535,2938,FALSE
"Oaxaca","Santa Ana",20353,2259,TRUE
"Oaxaca","Santa Ana Tavela",20357,837,TRUE
"Oaxaca","Santa Catalina Quierí",20361,943,TRUE
"Oaxaca","Santa Catarina Cuixtla",20362,1510,FALSE
"Oaxaca","Santa Catarina Quioquitani",20074,554,TRUE
"Oaxaca","Santa Cruz Itundujia",20377,11961,FALSE
"Oaxaca","Santa Cruz Xitla",20384,4969,TRUE
"Oaxaca","Santa Cruz Zenzontepec",20386,19026,FALSE
"Oaxaca","Santa Lucía Miahuatlán",20391,3548,FALSE
"Oaxaca","Santa Lucía Monteverde",20392,6679,FALSE
"Oaxaca","Santa María Ecatepec",20410,3508,TRUE
"Oaxaca","Santa María Ipalapa",20415,5145,FALSE
"Oaxaca","Santa María Lachixío",20420,2010,FALSE
"Oaxaca","Santa María Ozolotepec",20424,3970,FALSE
"Oaxaca","Santa María Quiegolani",20428,1997,TRUE
"Oaxaca","Santa María Sola",20429,1519,TRUE
"Oaxaca","Santa María Zacatepec",20447,16538,FALSE
"Oaxaca","Santa María Zaniza",20448,2286,FALSE
"Oaxaca","Santiago Amoltepec",20450,13114,FALSE
"Oaxaca","Santiago Minas",20477,1440,TRUE
"Oaxaca","Santiago Textitlán",20491,4566,TRUE
"Oaxaca","Santiago Xanica",20495,3106,FALSE
"Oaxaca","Santo Domingo Ozolotepec",20512,850,TRUE
"Oaxaca","Santo Domingo Teojomulco",20516,5172,TRUE
"Oaxaca","Santo Tomás Tamazulapan",20533,2329,TRUE
"Oaxaca","Sitio de Xitlapehua",20538,715,TRUE
"Oaxaca","Villa Sola de Vega",20277,12703,FALSE
"Oaxaca","Ánimas Trujano",20174,4207,FALSE
"Oaxaca","Asunción Ocotlán",20007,2496,FALSE
"Oaxaca","Ayoquezco de Aldama",20398,4436,TRUE
"Oaxaca","Ciénega de Zimatlán",20013,3096,FALSE
"Oaxaca","Coatecas Altas",20015,4738,TRUE
"Oaxaca","Cuilápam de Guerrero",20023,22761,FALSE
"Oaxaca","Guadalupe Etla",20033,2822,FALSE
"Oaxaca","Heroica Ciudad de Ejutla de Crespo",20028,21913,FALSE
"Oaxaca","La Compañía",20017,3399,TRUE
"Oaxaca","La Pe",20069,2745,FALSE
"Oaxaca","Magdalena Apasco",20045,9300,FALSE
"Oaxaca","Magdalena Mixtepec",20048,1401,FALSE
"Oaxaca","Magdalena Ocotlán",20049,1209,FALSE
"Oaxaca","Magdalena Teitipac",20051,4782,FALSE
"Oaxaca","Nazareno Etla",20063,4234,FALSE
"Oaxaca","Oaxaca de Juárez",20067,258636,FALSE
"Oaxaca","Ocotlán de Morelos",20068,22936,FALSE
"Oaxaca","Reyes Etla",20077,4087,FALSE
"Oaxaca","Rojas de Cuauhtémoc",20078,1160,FALSE
"Oaxaca","San Agustín Amatengo",20080,1475,FALSE
"Oaxaca","San Agustín de las Juntas",20083,10151,FALSE
"Oaxaca","San Agustín Etla",20084,4278,FALSE
"Oaxaca","San Agustín Yatareni",20087,4610,FALSE
"Oaxaca","San Andrés Huayápam",20091,5655,FALSE
"Oaxaca","San Andrés Ixtlahuaca",20092,1666,FALSE
"Oaxaca","San Andrés Zabache",20101,735,FALSE
"Oaxaca","San Andrés Zautla",20102,4838,FALSE
"Oaxaca","San Antonino Castillo Velasco",20103,6330,FALSE
"Oaxaca","San Antonino el Alto",20104,2788,FALSE
"Oaxaca","San Antonio de la Cal",20107,25602,FALSE
"Oaxaca","San Antonio Huitepec",20108,4563,FALSE
"Oaxaca","San Baltazar Chichicápam",20112,2610,TRUE
"Oaxaca","San Bartolo Coyotepec",20115,10186,FALSE
"Oaxaca","San Bartolomé Quialana",20118,2541,FALSE
"Oaxaca","San Bernardo Mixtepec",20123,2790,FALSE
"Oaxaca","San Dionisio Ocotepec",20131,11119,FALSE
"Oaxaca","San Dionisio Ocotlán",20132,1200,FALSE
"Oaxaca","San Felipe Tejalápam",20135,8185,FALSE
"Oaxaca","San Francisco Lachigoló",20145,4546,FALSE
"Oaxaca","San Francisco Telixtlahuaca",20150,13482,FALSE
"Oaxaca","San Jacinto Amilpas",20157,18293,FALSE
"Oaxaca","San Jerónimo Sosola",20161,2688,FALSE
"Oaxaca","San Jerónimo Taviche",20162,2002,FALSE
"Oaxaca","San Jerónimo Tlacochahuaya",20550,5745,FALSE
"Oaxaca","San José del Progreso",20072,7071,FALSE
"Oaxaca","San Juan Bautista Atatlahuca",20175,1652,FALSE
"Oaxaca","San Juan Bautista Guelache",20178,7863,FALSE
"Oaxaca","San Juan Bautista Jayacatlán",20179,1550,FALSE
"Oaxaca","San Juan Chilateca",20192,1585,FALSE
"Oaxaca","San Juan del Estado",20193,2769,FALSE
"Oaxaca","San Juan del Río",20194,1318,TRUE
"Oaxaca","San Juan Guelavía",20197,3405,FALSE
"Oaxaca","San Juan Lachigalla",20203,3432,TRUE
"Oaxaca","San Juan Teitipac",20219,2705,FALSE
"Oaxaca","San Lorenzo Albarradas",20226,2875,FALSE
"Oaxaca","San Lorenzo Cacaotepec",20227,16630,FALSE
"Oaxaca","San Lucas Quiaviní",20233,1795,FALSE
"Oaxaca","San Martín de los Cansecos",20238,890,FALSE
"Oaxaca","San Martín Lachilá",20241,1115,TRUE
"Oaxaca","San Martín Tilcajete",20243,1885,FALSE
"Oaxaca","San Miguel Ejutla",20268,1032,FALSE
"Oaxaca","San Miguel Mixtepec",20271,3321,TRUE
"Oaxaca","San Miguel Peras",20273,3463,FALSE
"Oaxaca","San Miguel Tilquiápam",20284,3219,TRUE
"Oaxaca","San Pablo Cuatro Venados",20292,1448,FALSE
"Oaxaca","San Pablo Etla",20293,19200,FALSE
"Oaxaca","San Pablo Huitzo",20294,7435,FALSE
"Oaxaca","San Pablo Huixtepec",20295,9784,FALSE
"Oaxaca","San Pablo Villa de Mitla",20298,13199,FALSE
"Oaxaca","San Pedro Apóstol",20301,1594,FALSE
"Oaxaca","San Pedro Ixtlahuaca",20310,9333,FALSE
"Oaxaca","San Pedro Mártir",20315,1727,FALSE
"Oaxaca","San Pedro Quiatoni",20325,11353,FALSE
"Oaxaca","San Pedro Taviche",20328,1251,TRUE
"Oaxaca","San Pedro Totolápam",20333,2738,FALSE
"Oaxaca","San Raymundo Jalpan",20342,3710,FALSE
"Oaxaca","San Sebastián Abasolo",20343,1988,FALSE
"Oaxaca","San Sebastián Teitipac",20349,2036,FALSE
"Oaxaca","San Sebastián Tutla",20350,19272,FALSE
"Oaxaca","San Vicente Coatlán",20534,4062,TRUE
"Oaxaca","Santa Ana del Valle",20356,2148,FALSE
"Oaxaca","Santa Ana Tlapacoyan",20358,2060,FALSE
"Oaxaca","Santa Ana Zegache",20360,3913,FALSE
"Oaxaca","Santa Catarina Minas",20368,2017,FALSE
"Oaxaca","Santa Catarina Quiané",20369,2006,FALSE
"Oaxaca","Santa Cruz Amilpas",20375,13683,FALSE
"Oaxaca","Santa Cruz Mixtepec",20378,3654,FALSE
"Oaxaca","Santa Cruz Papalutla",20380,2233,FALSE
"Oaxaca","Santa Cruz Xoxocotlán",20385,98970,FALSE
"Oaxaca","Santa Gertrudis",20387,2944,FALSE
"Oaxaca","Santa Inés del Monte",20388,2487,FALSE
"Oaxaca","Santa Inés Yatzeche",20389,945,TRUE
"Oaxaca","Santa Lucía del Camino",20390,52119,FALSE
"Oaxaca","Santa Lucía Ocotlán",20393,3985,FALSE
"Oaxaca","Santa María Atzompa",20399,37206,FALSE
"Oaxaca","Santa María Coyotepec",20403,3255,FALSE
"Oaxaca","Santa María del Tule",20409,9409,FALSE
"Oaxaca","Santa María Guelacé",20411,855,TRUE
"Oaxaca","Santa María Peñoles",20426,8781,TRUE
"Oaxaca","Santa María Zoquitlán",20449,3128,TRUE
"Oaxaca","Santiago Apóstol",20452,4108,FALSE
"Oaxaca","Santiago Matatlán",20475,10252,TRUE
"Oaxaca","Santiago Suchilquitongo",20483,10950,FALSE
"Oaxaca","Santiago Tenango",20487,2116,FALSE
"Oaxaca","Santiago Tlazoyaltepec",20494,4904,TRUE
"Oaxaca","Santo Domingo Albarradas",20506,796,TRUE
"Oaxaca","Santo Domingo Tomaltepec",20519,3079,FALSE
"Oaxaca","Santo Tomás Jalieza",20530,3724,FALSE
"Oaxaca","Santo Tomás Mazaltepec",20531,2745,TRUE
"Oaxaca","Soledad Etla",20539,5930,FALSE
"Oaxaca","Taniche",20542,833,FALSE
"Oaxaca","Teotitlán del Valle",20546,6082,FALSE
"Oaxaca","Tlacolula de Matamoros",20551,24027,FALSE
"Oaxaca","Tlalixtac de Cabrera",20553,10912,FALSE
"Oaxaca","Trinidad Zaachila",20555,3093,FALSE
"Oaxaca","Villa de Etla",20338,11426,FALSE
"Oaxaca","Villa de Zaachila",20565,46846,FALSE
"Oaxaca","Villa Díaz Ordaz",20560,6980,FALSE
"Oaxaca","Yaxe",20561,2935,TRUE
"Oaxaca","Yogana",20563,1290,FALSE
"Oaxaca","Zimatlán de Álvarez",20570,20892,FALSE
"Puebla","Acajete",21001,69076,FALSE
"Puebla","Acateno",21002,9700,FALSE
"Puebla","Acatlán",21003,37718,FALSE
"Puebla","Acatzingo",21004,62477,FALSE
"Puebla","Acteopan",21005,3132,FALSE
"Puebla","Ahuacatlán",21006,16753,FALSE
"Puebla","Ahuatlán",21007,3428,FALSE
"Puebla","Ahuazotepec",21008,12082,FALSE
"Puebla","Ahuehuetitla",21009,1893,FALSE
"Puebla","Ajalpan",21010,70090,FALSE
"Puebla","Albino Zertuche",21011,1907,FALSE
"Puebla","Aljojuca",21012,6920,FALSE
"Puebla","Altepexi",21013,22578,FALSE
"Puebla","Amixtlán",21014,5245,TRUE
"Puebla","Amozoc",21015,125961,FALSE
"Puebla","Aquixtla",21016,9196,FALSE
"Puebla","Atempan",21017,30052,FALSE
"Puebla","Atexcal",21018,4005,FALSE
"Puebla","Atlequizayan",21080,2817,FALSE
"Puebla","Atlixco",21019,143903,FALSE
"Puebla","Atoyatempan",21020,7418,FALSE
"Puebla","Atzala",21021,1390,FALSE
"Puebla","Atzitzihuacán",21022,12950,FALSE
"Puebla","Atzitzintla",21023,9727,FALSE
"Puebla","Axutla",21024,981,FALSE
"Puebla","Ayotoxco de Guerrero",21025,9105,FALSE
"Puebla","Calpan",21026,15345,FALSE
"Puebla","Caltepec",21027,4148,FALSE
"Puebla","Camocuautla",21028,2789,TRUE
"Puebla","Cañada Morelos",21099,20442,FALSE
"Puebla","Caxhuacan",21029,3932,FALSE
"Puebla","Chalchicomula de Sesma",21045,50167,FALSE
"Puebla","Chapulco",21046,8254,FALSE
"Puebla","Chiautla",21047,21127,FALSE
"Puebla","Chiautzingo",21048,21492,FALSE
"Puebla","Chichiquila",21050,27408,FALSE
"Puebla","Chiconcuautla",21049,17625,FALSE
"Puebla","Chietla",21051,36514,FALSE
"Puebla","Chigmecatitlán",21052,1259,TRUE
"Puebla","Chignahuapan",21053,66338,FALSE
"Puebla","Chignautla",21054,36244,FALSE
"Puebla","Chila",21055,4862,FALSE
"Puebla","Chila de la Sal",21056,1498,FALSE
"Puebla","Chilchotla",21058,20984,FALSE
"Puebla","Chinantla",21059,2408,FALSE
"Puebla","Coatepec",21030,795,FALSE
"Puebla","Coatzingo",21031,3119,TRUE
"Puebla","Cohetzala",21032,1415,FALSE
"Puebla","Cohuecan",21033,5174,FALSE
"Puebla","Coronango",21034,43151,FALSE
"Puebla","Coxcatlán",21035,21827,FALSE
"Puebla","Coyomeapan",21036,14840,FALSE
"Puebla","Coyotepec",21037,2449,FALSE
"Puebla","Cuapiaxtla de Madero",21038,10686,FALSE
"Puebla","Cuautempan",21039,9886,FALSE
"Puebla","Cuautinchán",21040,10918,FALSE
"Puebla","Cuautlancingo",21041,126781,FALSE
"Puebla","Cuayuca de Andrade",21042,3296,TRUE
"Puebla","Cuetzalan del Progreso",21043,51238,FALSE
"Puebla","Cuyoaco",21044,16688,FALSE
"Puebla","Domingo Arenas",21060,7936,FALSE
"Puebla","Eloxochitlán",21061,13471,FALSE
"Puebla","Epatlán",21062,5100,FALSE
"Puebla","Esperanza",21063,15794,FALSE
"Puebla","Francisco Z. Mena",21064,17984,FALSE
"Puebla","General Felipe Ángeles",21065,21893,FALSE
"Puebla","Guadalupe",21066,6121,FALSE
"Puebla","Guadalupe Victoria",21067,18052,FALSE
"Puebla","Hermenegildo Galeana",21068,8157,FALSE
"Puebla","Honey",21057,8363,FALSE
"Puebla","Huaquechula",21069,26310,FALSE
"Puebla","Huatlatlauca",21070,6848,TRUE
"Puebla","Huauchinango",21071,111389,FALSE
"Puebla","Huehuetla",21072,19663,FALSE
"Puebla","Huehuetlán el Chico",21073,8989,FALSE
"Puebla","Huehuetlán el Grande",21150,7648,FALSE
"Puebla","Huejotzingo",21074,78403,FALSE
"Puebla","Hueyapan",21075,13559,FALSE
"Puebla","Hueytamalco",21076,27794,FALSE
"Puebla","Hueytlalpan",21077,5785,FALSE
"Puebla","Huitzilan de Serdán",21078,15926,FALSE
"Puebla","Huitziltepec",21079,5807,FALSE
"Puebla","Ixcamilpa de Guerrero",21081,3798,FALSE
"Puebla","Ixcaquixtla",21082,9411,FALSE
"Puebla","Ixtacamaxtitlán",21083,25772,FALSE
"Puebla","Ixtepec",21084,7501,FALSE
"Puebla","Izúcar de Matamoros",21085,82453,FALSE
"Puebla","Jalpan",21086,12830,FALSE
"Puebla","Jolalpan",21087,13814,FALSE
"Puebla","Jonotla",21088,4833,FALSE
"Puebla","Jopala",21089,13788,FALSE
"Puebla","Juan C. Bonilla",21090,22555,FALSE
"Puebla","Juan Galindo",21091,11422,FALSE
"Puebla","Juan N. Méndez",21092,5578,FALSE
"Puebla","La Magdalena Tlatlauquitepec",21095,594,TRUE
"Puebla","Lafragua",21093,8243,FALSE
"Puebla","Libres",21094,36010,FALSE
"Puebla","Los Reyes de Juárez",21118,29171,FALSE
"Puebla","Mazapiltepec de Juárez",21096,3005,FALSE
"Puebla","Mixtla",21097,2501,FALSE
"Puebla","Molcaxac",21098,6574,FALSE
"Puebla","Naupan",21100,10494,FALSE
"Puebla","Nauzontla",21101,3644,FALSE
"Puebla","Nealtican",21102,13190,FALSE
"Puebla","Nicolás Bravo",21103,6672,FALSE
"Puebla","Nopalucan",21104,33027,FALSE
"Puebla","Ocotepec",21105,5066,FALSE
"Puebla","Ocoyucan",21106,29976,FALSE
"Puebla","Olintla",21107,12372,FALSE
"Puebla","Oriental",21108,19352,FALSE
"Puebla","Pahuatlán",21109,23302,FALSE
"Puebla","Palmar de Bravo",21110,48935,FALSE
"Puebla","Pantepec",21111,19514,FALSE
"Puebla","Petlalcingo",21112,10239,FALSE
"Puebla","Piaxtla",21113,4631,FALSE
"Puebla","Puebla",21114,1698509,FALSE
"Puebla","Quecholac",21115,54012,FALSE
"Puebla","Quimixtlán",21116,23329,FALSE
"Puebla","Rafael Lara Grajales",21117,14754,FALSE
"Puebla","San Andrés Cholula",21119,154192,FALSE
"Puebla","San Antonio Cañada",21120,5871,FALSE
"Puebla","San Diego la Mesa Tochimiltzingo",21121,1267,FALSE
"Puebla","San Felipe Teotlalcingo",21122,11025,FALSE
"Puebla","San Felipe Tepatlán",21123,4143,TRUE
"Puebla","San Gabriel Chilac",21124,16701,FALSE
"Puebla","San Gregorio Atzompa",21125,9608,FALSE
"Puebla","San Jerónimo Tecuanipan",21126,6639,FALSE
"Puebla","San Jerónimo Xayacatlán",21127,3675,FALSE
"Puebla","San José Chiapa",21128,9309,FALSE
"Puebla","San José Miahuatlán",21129,14148,FALSE
"Puebla","San Juan Atenco",21130,3545,FALSE
"Puebla","San Juan Atzompa",21131,939,TRUE
"Puebla","San Martín Texmelucan",21132,162438,FALSE
"Puebla","San Martín Totoltepec",21133,674,FALSE
"Puebla","San Matías Tlalancaleca",21134,21644,FALSE
"Puebla","San Miguel Ixitlán",21135,537,FALSE
"Puebla","San Miguel Xoxtla",21136,13310,FALSE
"Puebla","San Nicolás Buenos Aires",21137,10491,FALSE
"Puebla","San Nicolás de los Ranchos",21138,12430,FALSE
"Puebla","San Pablo Anicano",21139,3778,FALSE
"Puebla","San Pedro Cholula",21140,139635,FALSE
"Puebla","San Pedro Yeloixtlahuaca",21141,3520,FALSE
"Puebla","San Salvador el Seco",21142,32230,FALSE
"Puebla","San Salvador el Verde",21143,33443,FALSE
"Puebla","San Salvador Huixcolotla",21144,15860,FALSE
"Puebla","San Sebastián Tlacotepec",21145,14734,FALSE
"Puebla","Santa Catarina Tlaltempan",21146,853,TRUE
"Puebla","Santa Inés Ahuatempan",21147,6712,FALSE
"Puebla","Santa Isabel Cholula",21148,9425,FALSE
